Date Time,RelativeHumidity (% RH),Temperature (0°C ),rain rate (mm/hr),SpecificAttennuation(dB/km),TotalAttenuation(dB)
4/22/2019 1:30,74.9,20.2,0,0,0
4/22/2019 1:45,75.2,20.2,0,0,0
4/22/2019 2:00,71.9,20.8,0,0,0
4/22/2019 2:15,73.5,20.6,0,0,0
4/22/2019 2:30,74.1,20.6,0,0,0
4/22/2019 2:45,74.6,20.5,0,0,0
4/22/2019 3:00,73.2,20.8,0,0,0
4/22/2019 3:15,74.2,20.6,0,0,0
4/22/2019 3:30,75.9,20.3,0,0,0
4/22/2019 3:45,77.1,19.9,0,0,0
4/22/2019 4:00,78,19.4,0,0,0
4/22/2019 4:15,79.5,18.8,0,0,0
4/22/2019 4:30,80.6,18.3,0,0,0
4/22/2019 4:45,80.8,18.3,0,0,0
4/22/2019 5:00,82.7,18.1,0,0,0
4/22/2019 5:15,77.9,18.9,0,0,0
4/22/2019 5:30,73.5,19.9,0,0,0
4/22/2019 5:45,77.8,19.2,0,0,0
4/22/2019 6:00,80,19,0,0,0
4/22/2019 6:15,82,18.8,0,0,0
4/22/2019 6:30,84.8,18.6,0,0,0
4/22/2019 6:45,86.1,18.6,0,0,0
4/22/2019 7:00,84.9,18.8,0,0,0
4/22/2019 7:15,84,18.9,0,0,0
4/22/2019 7:30,82.5,19.4,0,0,0
4/22/2019 7:45,78.2,20.4,0,0,0
4/22/2019 8:00,74.3,21,0,0,0
4/22/2019 8:15,71.6,21.5,0,0,0
4/22/2019 8:30,71.4,22,0,0,0
4/22/2019 8:45,69.2,22.3,0,0,0
4/22/2019 9:00,68.7,22.4,0,0,0
4/22/2019 9:15,68.8,22.5,0,0,0
4/22/2019 9:30,67.2,22.7,0,0,0
4/22/2019 9:45,63.5,23.6,0,0,0
4/22/2019 10:00,62.4,23.8,0,0,0
4/22/2019 10:15,59.6,24.4,0,0,0
4/22/2019 10:30,58.9,24.6,0,0,0
4/22/2019 10:45,56.5,25.2,0,0,0
4/22/2019 11:00,57.1,25.5,0,0,0
4/22/2019 11:15,57.5,25.7,0,0,0
4/22/2019 11:30,58.2,25.5,0,0,0
4/22/2019 11:45,54.9,26.4,0,0,0
4/22/2019 12:00,54.4,26.3,0,0,0
4/22/2019 12:15,55.8,26.2,0,0,0
4/22/2019 12:30,54.7,26.4,0,0,0
4/22/2019 12:45,52.1,27.1,0,0,0
4/22/2019 13:00,51,27.4,0,0,0
4/22/2019 13:15,50.4,27.4,0,0,0
4/22/2019 13:30,48.7,28.3,0,0,0
4/22/2019 13:45,50,27.6,0,0,0
4/22/2019 14:00,50.5,27.5,0,0,0
4/22/2019 14:15,50.5,27.4,0,0,0
4/22/2019 14:30,49.3,27.6,0,0,0
4/22/2019 14:45,49.1,27.8,0,0,0
4/22/2019 15:00,48.4,27.8,0,0,0
4/22/2019 15:15,48.6,28,0,0,0
4/22/2019 15:30,49.8,27.3,0,0,0
4/22/2019 15:45,52.9,27,0,0,0
4/22/2019 16:00,56.4,26.7,0,0,0
4/22/2019 16:15,58.7,26.2,0,0,0
4/22/2019 16:30,59.2,26,0,0,0
4/22/2019 16:45,58.4,26.1,0,0,0
4/22/2019 17:00,59.1,25.5,0,0,0
4/22/2019 17:15,59.4,24.8,0,0,0
4/22/2019 17:30,60.5,24.5,0,0,0
4/22/2019 17:45,61.6,24.2,0,0,0
4/22/2019 18:00,64.5,23.8,0,0,0
4/22/2019 18:15,65.9,23.5,0,0,0
4/22/2019 18:30,67.7,23.2,0,0,0
4/22/2019 18:45,68.7,22.9,0,0,0
4/22/2019 19:00,70.2,22.6,0,0,0
4/22/2019 19:15,71.5,22.3,0,0,0
4/22/2019 19:30,72.9,22,0,0,0
4/22/2019 19:45,74.3,21.8,0,0,0
4/22/2019 20:00,74.8,21.5,0,0,0
4/22/2019 20:15,76,21.4,0,0,0
4/22/2019 20:30,77.9,21.1,0,0,0
4/22/2019 20:45,77.8,21,0,0,0
4/22/2019 21:00,79,20.8,0,0,0
4/22/2019 21:15,75.9,20.8,0,0,0
4/22/2019 21:30,73.1,20.9,0,0,0
4/22/2019 21:45,72.8,20.9,0,0,0
4/22/2019 22:00,71.3,20.9,0,0,0
4/22/2019 22:15,70.4,20.9,0,0,0
4/22/2019 22:30,70.8,20.9,0,0,0
4/22/2019 22:45,72.7,20.8,0,0,0
4/22/2019 23:00,73.9,20.7,0,0,0
4/22/2019 23:15,74.6,20.6,0,0,0
4/22/2019 23:30,75.2,20.6,0,0,0
4/22/2019 23:45,74.9,20.6,0,0,0
4/23/2019 0:00,73.6,20.8,0,0,0
4/23/2019 0:15,74.2,20.2,0,0,0
4/23/2019 0:30,76.5,19.4,0,0,0
4/23/2019 0:45,81.5,18.4,3.2,0.007918784,0.560174794
4/23/2019 1:00,89.8,17.5,0.8,0.001025465,0.072541429
4/23/2019 1:15,90.3,17.6,0,0,0
4/23/2019 1:30,91.3,17.4,4,0.011004044,0.778426078
4/23/2019 1:45,93.2,17.3,1.6,0.002849639,0.201583432
4/23/2019 2:00,94,17.3,0,0,0
4/23/2019 2:15,94.6,17.4,0,0,0
4/23/2019 2:30,95,17.4,0.8,0.001025465,0.072541429
4/23/2019 2:45,95.4,17.1,5.6,0.018072495,1.278448287
4/23/2019 3:00,96.4,16.9,8.8,0.03519286,2.489542931
4/23/2019 3:15,97.6,16.4,17.6,0.097796496,6.918124104
4/23/2019 3:30,99,16.3,24.8,0.162156315,11.47093776
4/23/2019 3:45,99.7,16.4,4,0.011004044,0.778426078
4/23/2019 4:00,100,16.3,2.4,0.005181271,0.366523138
4/23/2019 4:15,100,16.3,0.8,0.001025465,0.072541429
4/23/2019 4:30,100,16.4,0.8,0.001025465,0.072541429
4/23/2019 4:45,100,16.5,0.8,0.001025465,0.072541429
4/23/2019 5:00,100,16.6,0.8,0.001025465,0.072541429
4/23/2019 5:15,100,16.5,0,0,0
4/23/2019 5:30,100,16.5,0,0,0
4/23/2019 5:45,100,16.7,0,0,0
4/23/2019 6:00,100,16.6,0,0,0
4/23/2019 6:15,100,16.7,0,0,0
4/23/2019 6:30,100,16.8,0,0,0
4/23/2019 6:45,100,16.9,0,0,0
4/23/2019 7:00,100,16.9,0,0,0
4/23/2019 7:15,100,17,0,0,0
4/23/2019 7:30,100,17.2,0,0,0
4/23/2019 7:45,100,17.6,0,0,0
4/23/2019 8:00,100,18.1,0,0,0
4/23/2019 8:15,100,18.4,0,0,0
4/23/2019 8:30,99.9,18.4,0,0,0
4/23/2019 8:45,99.1,18.8,0,0,0
4/23/2019 9:00,97.2,19.8,0,0,0
4/23/2019 9:15,93.4,20.8,0,0,0
4/23/2019 9:30,84.4,22.1,0,0,0
4/23/2019 9:45,77.4,23,0,0,0
4/23/2019 10:00,74,23.5,0,0,0
4/23/2019 10:15,71.3,24.1,0,0,0
4/23/2019 10:30,68.3,24.9,0.8,0.001025465,0.072541429
4/23/2019 10:45,66.2,24.8,0,0,0
4/23/2019 11:00,63.4,24.9,0,0,0
4/23/2019 11:15,61.9,25.8,0,0,0
4/23/2019 11:30,60.4,25.5,0,0,0
4/23/2019 11:45,59.3,26.1,0,0,0
4/23/2019 12:00,57.7,26.4,0,0,0
4/23/2019 12:15,58.3,26.3,0,0,0
4/23/2019 12:30,56.9,26.1,0,0,0
4/23/2019 12:45,53.6,26.9,0,0,0
4/23/2019 13:00,51,27.5,0,0,0
4/23/2019 13:15,50.4,27.7,0,0,0
4/23/2019 13:30,49.8,28,0,0,0
4/23/2019 13:45,47.7,28.3,0,0,0
4/23/2019 14:00,49.6,28.2,0,0,0
4/23/2019 14:15,49.1,28.7,0,0,0
4/23/2019 14:30,47.7,29.2,0,0,0
4/23/2019 14:45,46.2,28.6,0,0,0
4/23/2019 15:00,46.7,28.1,0,0,0
4/23/2019 15:15,45.2,28.9,0,0,0
4/23/2019 15:30,46.6,28.2,0,0,0
4/23/2019 15:45,46.1,28.6,0,0,0
4/23/2019 16:00,52.1,27.8,0,0,0
4/23/2019 16:15,54.2,27.1,0,0,0
4/23/2019 16:30,50.3,27.7,0,0,0
4/23/2019 16:45,54.2,27,0,0,0
4/23/2019 17:00,54.3,26.8,0,0,0
4/23/2019 17:15,52.4,26.5,0,0,0
4/23/2019 17:30,52,26.2,0,0,0
4/23/2019 17:45,53.1,25.9,0,0,0
4/23/2019 18:00,52.4,25.8,0,0,0
4/23/2019 18:15,54.3,25.5,0,0,0
4/23/2019 18:30,56.3,25.2,0,0,0
4/23/2019 18:45,58.3,24.7,0,0,0
4/23/2019 19:00,60.4,24.4,0,0,0
4/23/2019 19:15,61.2,24.3,0,0,0
4/23/2019 19:30,60,24.2,0,0,0
4/23/2019 19:45,60.8,24.1,0,0,0
4/23/2019 20:00,63.6,23.6,0,0,0
4/23/2019 20:15,66.6,23.1,0,0,0
4/23/2019 20:30,68.4,23,0,0,0
4/23/2019 20:45,69.6,22.9,0,0,0
4/23/2019 21:00,70,22.9,0,0,0
4/23/2019 21:15,70,22.9,0,0,0
4/23/2019 21:30,69.9,22.9,0,0,0
4/23/2019 21:45,69.9,22.8,0,0,0
4/23/2019 22:00,70.7,22.5,0,0,0
4/23/2019 22:15,73.7,22,0,0,0
4/23/2019 22:30,76,21.5,0,0,0
4/23/2019 22:45,78.1,21.2,0,0,0
4/23/2019 23:00,78.3,21.1,0,0,0
4/23/2019 23:15,78.8,21,0,0,0
4/23/2019 23:30,80.8,20.7,0,0,0
4/23/2019 23:45,81.5,20.6,0,0,0
4/24/2019 0:00,81.4,20.6,0,0,0
4/24/2019 0:15,81.8,20.6,0,0,0
4/24/2019 0:30,82.3,20.6,0,0,0
4/24/2019 0:45,81.7,20.7,0,0,0
4/24/2019 1:00,82.3,20.6,0,0,0
4/24/2019 1:15,83.8,20.6,0,0,0
4/24/2019 1:30,84,20.6,0,0,0
4/24/2019 1:45,83.2,20.6,0,0,0
4/24/2019 2:00,84.2,20.4,0,0,0
4/24/2019 2:15,83.1,20.5,0,0,0
4/24/2019 2:30,84.3,20.3,0,0,0
4/24/2019 2:45,85.2,20.3,0,0,0
4/24/2019 3:00,84.7,20.1,0,0,0
4/24/2019 3:15,87.1,19.5,0,0,0
4/24/2019 3:30,88.4,19.2,0,0,0
4/24/2019 3:45,95.3,18.1,32,0.236133991,16.70411852
4/24/2019 4:00,99,16.7,11.2,0.050221171,3.552645668
4/24/2019 4:15,99.8,16.5,1.6,0.002849639,0.201583432
4/24/2019 4:30,100,16.3,0,0,0
4/24/2019 4:45,100,16.6,9.6,0.040010483,2.830341589
4/24/2019 5:00,100,16.4,21.6,0.132271695,9.356899738
4/24/2019 5:15,100,15.7,8,0.030578843,2.163147359
4/24/2019 5:30,100,15.9,0,0,0
4/24/2019 5:45,100,16,0,0,0
4/24/2019 6:00,100,16.2,0,0,0
4/24/2019 6:15,100,16,0,0,0
4/24/2019 6:30,100,15.8,0,0,0
4/24/2019 6:45,100,15.8,0,0,0
4/24/2019 7:00,100,16.1,0,0,0
4/24/2019 7:15,100,16.7,0,0,0
4/24/2019 7:30,100,16.9,0,0,0
4/24/2019 7:45,100,16.9,0,0,0
4/24/2019 8:00,100,17.4,0,0,0
4/24/2019 8:15,100,17.8,0,0,0
4/24/2019 8:30,100,18.6,0,0,0
4/24/2019 8:45,100,19,0,0,0
4/24/2019 9:00,100,19.5,0,0,0
4/24/2019 9:15,99,20.1,0,0,0
4/24/2019 9:30,96.1,21,0,0,0
4/24/2019 9:45,81.8,22.1,0,0,0
4/24/2019 10:00,73.7,23,0,0,0
4/24/2019 10:15,68.9,23.9,0,0,0
4/24/2019 10:30,67.2,24.2,0,0,0
4/24/2019 10:45,66.2,24.4,0,0,0
4/24/2019 11:00,67.6,24.2,0,0,0
4/24/2019 11:15,67.3,23.9,0,0,0
4/24/2019 11:30,66.9,24.3,0,0,0
4/24/2019 11:45,67.5,24.4,0,0,0
4/24/2019 12:00,65.5,24.9,0,0,0
4/24/2019 12:15,64.9,25.1,0,0,0
4/24/2019 12:30,65.3,24.7,0,0,0
4/24/2019 12:45,71.6,23.4,0.8,0.001025465,0.072541429
4/24/2019 13:00,87.1,20.5,4,0.011004044,0.778426078
4/24/2019 13:15,91.7,19.1,6.4,0.022005297,1.556654715
4/24/2019 13:30,97.7,17.9,4.8,0.014398096,1.01852132
4/24/2019 13:45,97.4,18.7,0.8,0.001025465,0.072541429
4/24/2019 14:00,95.8,19.6,0,0,0
4/24/2019 14:15,87.2,20.9,0,0,0
4/24/2019 14:30,82.1,21.5,0,0,0
4/24/2019 14:45,79,21.9,0,0,0
4/24/2019 15:00,79,22.2,0,0,0
4/24/2019 15:15,76.6,22.3,0,0,0
4/24/2019 15:30,76.6,22.5,0,0,0
4/24/2019 15:45,72.9,23.2,0,0,0
4/24/2019 16:00,68.7,23.9,0,0,0
4/24/2019 16:15,65.3,23.7,0,0,0
4/24/2019 16:30,64.7,23.5,0,0,0
4/24/2019 16:45,66.4,23.3,0,0,0
4/24/2019 17:00,67.6,23.1,0,0,0
4/24/2019 17:15,72,22.8,0,0,0
4/24/2019 17:30,74.2,22.6,0,0,0
4/24/2019 17:45,73.6,22.3,0,0,0
4/24/2019 18:00,74.9,22,0,0,0
4/24/2019 18:15,75.2,21.5,0,0,0
4/24/2019 18:30,75.1,21.2,0,0,0
4/24/2019 18:45,73.1,21.3,0,0,0
4/24/2019 19:00,72.9,21.3,0,0,0
4/24/2019 19:15,76.7,20.9,0,0,0
4/24/2019 19:30,80.9,20.4,0,0,0
4/24/2019 19:45,82.5,20.1,0,0,0
4/24/2019 20:00,85.4,19.8,0,0,0
4/24/2019 20:15,87.3,19.6,0,0,0
4/24/2019 20:30,87.8,19.6,0,0,0
4/24/2019 20:45,86.3,19.8,0,0,0
4/24/2019 21:00,81.8,20.4,0,0,0
4/24/2019 21:15,79.8,20.6,0,0,0
4/24/2019 21:30,79.2,20.6,0,0,0
4/24/2019 21:45,80.1,20.4,0,0,0
4/24/2019 22:00,79.6,20.4,0,0,0
4/24/2019 22:15,79.6,20.4,0,0,0
4/24/2019 22:30,79,20.4,0,0,0
4/24/2019 22:45,78.9,20.4,0,0,0
4/24/2019 23:00,78.8,20.4,0,0,0
4/24/2019 23:15,78.2,20.4,0,0,0
4/24/2019 23:30,77.8,20.3,0,0,0
4/24/2019 23:45,77.8,20.4,0,0,0
4/25/2019 0:00,78.2,20.3,0,0,0
4/25/2019 0:15,80.7,19.8,0,0,0
4/25/2019 0:30,82,19.6,0,0,0
4/25/2019 0:45,82.3,19.5,0,0,0
4/25/2019 1:00,82.6,19.4,0,0,0
4/25/2019 1:15,82.6,19.4,0,0,0
4/25/2019 1:30,82.9,19.3,0,0,0
4/25/2019 1:45,83,19.1,0,0,0
4/25/2019 2:00,82.6,19.2,0,0,0
4/25/2019 2:15,81,19.4,0,0,0
4/25/2019 2:30,79.2,19.7,0,0,0
4/25/2019 2:45,77.7,19.9,0,0,0
4/25/2019 3:00,75.7,20.1,0,0,0
4/25/2019 3:15,74.1,20.5,0,0,0
4/25/2019 3:30,73.7,20.6,0,0,0
4/25/2019 3:45,74.9,20.3,0,0,0
4/25/2019 4:00,76.5,19.9,0,0,0
4/25/2019 4:15,77.9,19.5,0,0,0
4/25/2019 4:30,78.2,19.5,0,0,0
4/25/2019 4:45,78,19.4,0,0,0
4/25/2019 5:00,77.5,19.6,0,0,0
4/25/2019 5:15,77.4,19.7,0,0,0
4/25/2019 5:30,78.3,19.6,0,0,0
4/25/2019 5:45,78.6,19.6,0,0,0
4/25/2019 6:00,79.3,19.4,0,0,0
4/25/2019 6:15,79,19.4,0,0,0
4/25/2019 6:30,79.8,19.4,0,0,0
4/25/2019 6:45,80.1,19.5,0,0,0
4/25/2019 7:00,81.5,19.3,0,0,0
4/25/2019 7:15,82.7,19.2,0,0,0
4/25/2019 7:30,83.2,19.3,0,0,0
4/25/2019 7:45,83.3,19.4,0,0,0
4/25/2019 8:00,83,19.7,0,0,0
4/25/2019 8:15,82.1,20,0,0,0
4/25/2019 8:30,80.7,20.3,0,0,0
4/25/2019 8:45,79.3,20.8,0,0,0
4/25/2019 9:00,78.7,21.1,0,0,0
4/25/2019 9:15,78.9,21.1,0,0,0
4/25/2019 9:30,78.7,21.2,0,0,0
4/25/2019 9:45,78,21.4,0,0,0
4/25/2019 10:00,74.9,21.9,0,0,0
4/25/2019 10:15,70.5,22.3,0,0,0
4/25/2019 10:30,69.9,22.7,0,0,0
4/25/2019 10:45,68,23.1,0,0,0
4/25/2019 11:00,64.8,23.4,0,0,0
4/25/2019 11:15,62.7,23.8,0,0,0
4/25/2019 11:30,60.5,24.3,0,0,0
4/25/2019 11:45,57.8,24.2,0,0,0
4/25/2019 12:00,53.5,24.3,0,0,0
4/25/2019 12:15,52.6,24.7,0,0,0
4/25/2019 12:30,52.7,25.1,0,0,0
4/25/2019 12:45,51.5,25.5,0,0,0
4/25/2019 13:00,49.1,25.4,0,0,0
4/25/2019 13:15,46.1,26.1,0,0,0
4/25/2019 13:30,43,26.4,0,0,0
4/25/2019 13:45,42.9,26.6,0,0,0
4/25/2019 14:00,42.3,26.5,0,0,0
4/25/2019 14:15,41.5,27,0,0,0
4/25/2019 14:30,40.2,27,0,0,0
4/25/2019 14:45,39.3,27.3,0,0,0
4/25/2019 15:00,39,27.3,0,0,0
4/25/2019 15:15,38.9,27.3,0,0,0
4/25/2019 15:30,38,27.3,0,0,0
4/25/2019 15:45,37.3,27.2,0,0,0
4/25/2019 16:00,37.9,27.2,0,0,0
4/25/2019 16:15,37.9,26.9,0,0,0
4/25/2019 16:30,37.8,26.8,0,0,0
4/25/2019 16:45,38.6,26.6,0,0,0
4/25/2019 17:00,39.9,26.3,0,0,0
4/25/2019 17:15,40.2,26.1,0,0,0
4/25/2019 17:30,40.7,25.8,0,0,0
4/25/2019 17:45,40.9,25.5,0,0,0
4/25/2019 18:00,41.2,25.2,0,0,0
4/25/2019 18:15,41.2,24.9,0,0,0
4/25/2019 18:30,41.6,24.7,0,0,0
4/25/2019 18:45,42.6,24.4,0,0,0
4/25/2019 19:00,41.7,24.4,0,0,0
4/25/2019 19:15,42.4,24,0,0,0
4/25/2019 19:30,42,23.9,0,0,0
4/25/2019 19:45,42.8,23.6,0,0,0
4/25/2019 20:00,43,23.3,0,0,0
4/25/2019 20:15,43.4,23.2,0,0,0
4/25/2019 20:30,43,23.4,0,0,0
4/25/2019 20:45,42.6,23.5,0,0,0
4/25/2019 21:00,43.1,23.3,0,0,0
4/25/2019 21:15,43.3,23,0,0,0
4/25/2019 21:30,46.2,22.7,0,0,0
4/25/2019 21:45,47.3,22.4,0,0,0
4/25/2019 22:00,47.6,22.4,0,0,0
4/25/2019 22:15,46.6,22.5,0,0,0
4/25/2019 22:30,46.4,22.3,0,0,0
4/25/2019 22:45,46.8,22.3,0,0,0
4/25/2019 23:00,47.6,22.3,0,0,0
4/25/2019 23:15,48.3,22,0,0,0
4/25/2019 23:30,51.3,21.3,0,0,0
4/25/2019 23:45,55.9,20,0,0,0
4/26/2019 0:00,56.9,19.7,0,0,0
4/26/2019 0:15,57.8,19.4,0,0,0
4/26/2019 0:30,58.5,19.3,0,0,0
4/26/2019 0:45,57.8,19.5,0,0,0
4/26/2019 1:00,58.7,19.2,0,0,0
4/26/2019 1:15,59.7,19,0,0,0
4/26/2019 1:30,59.4,19.1,0,0,0
4/26/2019 1:45,56.1,19.9,0,0,0
4/26/2019 2:00,55.2,19.9,0,0,0
4/26/2019 2:15,55,19.7,0,0,0
4/26/2019 2:30,56.7,19.3,0,0,0
4/26/2019 2:45,58,19,0,0,0
4/26/2019 3:00,59.9,18.5,0,0,0
4/26/2019 3:15,60.3,18.4,0,0,0
4/26/2019 3:30,61.1,18.1,0,0,0
4/26/2019 3:45,62.4,17.8,0,0,0
4/26/2019 4:00,63.6,17.6,0,0,0
4/26/2019 4:15,63.4,17.5,0,0,0
4/26/2019 4:30,62.9,17.6,0,0,0
4/26/2019 4:45,62.6,17.7,0,0,0
4/26/2019 5:00,63.6,17.5,0,0,0
4/26/2019 5:15,63.5,17.5,0,0,0
4/26/2019 5:30,61.9,17.8,0,0,0
4/26/2019 5:45,61.4,17.8,0,0,0
4/26/2019 6:00,61.5,17.7,0,0,0
4/26/2019 6:15,63,17.4,0,0,0
4/26/2019 6:30,64.3,17.2,0,0,0
4/26/2019 6:45,64.2,17.3,0,0,0
4/26/2019 7:00,64.1,17.6,0,0,0
4/26/2019 7:15,62.5,18.4,0,0,0
4/26/2019 7:30,58.3,19.1,0,0,0
4/26/2019 7:45,56.8,19.6,0,0,0
4/26/2019 8:00,55.5,19.9,0,0,0
4/26/2019 8:15,54.6,20.5,0,0,0
4/26/2019 8:30,53.5,21.2,0,0,0
4/26/2019 8:45,51.3,21.3,0,0,0
4/26/2019 9:00,50.4,21.7,0,0,0
4/26/2019 9:15,48.9,22.1,0,0,0
4/26/2019 9:30,48.2,22.3,0,0,0
4/26/2019 9:45,48.1,23,0,0,0
4/26/2019 10:00,46.6,23.4,0,0,0
4/26/2019 10:15,45.9,23.8,0,0,0
4/26/2019 10:30,45,24.1,0,0,0
4/26/2019 10:45,43.7,24.5,0,0,0
4/26/2019 11:00,42.7,24.9,0,0,0
4/26/2019 11:15,42.1,25.1,0,0,0
4/26/2019 11:30,42.1,25.5,0,0,0
4/26/2019 11:45,41.9,26,0,0,0
4/26/2019 12:00,41.5,26.2,0,0,0
4/26/2019 12:15,39.6,26.7,0,0,0
4/26/2019 12:30,37.7,26.9,0,0,0
4/26/2019 12:45,37,27.2,0,0,0
4/26/2019 13:00,36.9,27.4,0,0,0
4/26/2019 13:15,36.5,27.8,0,0,0
4/26/2019 13:30,35.6,28,0,0,0
4/26/2019 13:45,34.7,28.3,0,0,0
4/26/2019 14:00,34.4,28.5,0,0,0
4/26/2019 14:15,32.8,28.6,0,0,0
4/26/2019 14:30,33.3,28.9,0,0,0
4/26/2019 14:45,33.3,28.9,0,0,0
4/26/2019 15:00,32.3,29.1,0,0,0
4/26/2019 15:15,32.3,29.2,0,0,0
4/26/2019 15:30,32.4,29.4,0,0,0
4/26/2019 15:45,32.3,29.2,0,0,0
4/26/2019 16:00,33.3,28.9,0,0,0
4/26/2019 16:15,33.3,28.9,0,0,0
4/26/2019 16:30,34,29,0,0,0
4/26/2019 16:45,34.5,28.9,0,0,0
4/26/2019 17:00,34.6,28.6,0,0,0
4/26/2019 17:15,34.7,28.2,0,0,0
4/26/2019 17:30,35.2,27.9,0,0,0
4/26/2019 17:45,35.8,27.6,0,0,0
4/26/2019 18:00,36.6,27.2,0,0,0
4/26/2019 18:15,37.8,26.7,0,0,0
4/26/2019 18:30,38.6,26.3,0,0,0
4/26/2019 18:45,39.9,25.8,0,0,0
4/26/2019 19:00,40.7,25.4,0,0,0
4/26/2019 19:15,41.9,25,0,0,0
4/26/2019 19:30,42.3,24.9,0,0,0
4/26/2019 19:45,42.3,25,0,0,0
4/26/2019 20:00,42.7,24.8,0,0,0
4/26/2019 20:15,43.2,24.6,0,0,0
4/26/2019 20:30,43.8,24.3,0,0,0
4/26/2019 20:45,46.1,23.6,0,0,0
4/26/2019 21:00,46.6,23.2,0,0,0
4/26/2019 21:15,47.1,23,0,0,0
4/26/2019 21:30,48.2,22.7,0,0,0
4/26/2019 21:45,49.4,22.2,0,0,0
4/26/2019 22:00,50.5,21.8,0,0,0
4/26/2019 22:15,49.6,21.8,0,0,0
4/26/2019 22:30,49.8,21.5,0,0,0
4/26/2019 22:45,50.8,21.1,0,0,0
4/26/2019 23:00,52,20.7,0,0,0
4/26/2019 23:15,48.8,21.3,0,0,0
4/26/2019 23:30,48.2,21.2,0,0,0
4/26/2019 23:45,48.5,21,0,0,0
4/27/2019 0:00,50,20.5,0,0,0
4/27/2019 0:15,51.2,20.1,0,0,0
4/27/2019 0:30,55.5,19.3,0,0,0
4/27/2019 0:45,62.6,18,0,0,0
4/27/2019 1:00,64.2,18,0,0,0
4/27/2019 1:15,64.9,17.7,0,0,0
4/27/2019 1:30,64.7,17.7,0,0,0
4/27/2019 1:45,65.9,17.4,0,0,0
4/27/2019 2:00,63.9,17.4,0,0,0
4/27/2019 2:15,59.7,18,0,0,0
4/27/2019 2:30,57.7,18,0,0,0
4/27/2019 2:45,57.9,17.7,0,0,0
4/27/2019 3:00,58.1,17.6,0,0,0
4/27/2019 3:15,57.6,17.7,0,0,0
4/27/2019 3:30,56.9,17.8,0,0,0
4/27/2019 3:45,58,17.7,0,0,0
4/27/2019 4:00,59.7,17.5,0,0,0
4/27/2019 4:15,60.5,17.3,0,0,0
4/27/2019 4:30,60.3,17.5,0,0,0
4/27/2019 4:45,59.7,17.7,0,0,0
4/27/2019 5:00,62.4,17.2,0,0,0
4/27/2019 5:15,63.9,16.9,0,0,0
4/27/2019 5:30,68.6,15.9,0,0,0
4/27/2019 5:45,72.3,15.4,0,0,0
4/27/2019 6:00,74.8,14.9,0,0,0
4/27/2019 6:15,78,14.6,0,0,0
4/27/2019 6:30,77.8,14.8,0,0,0
4/27/2019 6:45,64.1,17.1,0,0,0
4/27/2019 7:00,57.9,18.7,0,0,0
4/27/2019 7:15,55.6,19.7,0,0,0
4/27/2019 7:30,52.3,20.6,0,0,0
4/27/2019 7:45,50.7,21,0,0,0
4/27/2019 8:00,51,21.3,0,0,0
4/27/2019 8:15,49.1,22,0,0,0
4/27/2019 8:30,47.5,22.6,0,0,0
4/27/2019 8:45,45,23.1,0,0,0
4/27/2019 9:00,43.6,23.9,0,0,0
4/27/2019 9:15,41.3,24.4,0,0,0
4/27/2019 9:30,40.7,24.7,0,0,0
4/27/2019 9:45,41,24.9,0,0,0
4/27/2019 10:00,40.3,25.7,0,0,0
4/27/2019 10:15,40.1,25.9,0,0,0
4/27/2019 10:30,39,26.2,0,0,0
4/27/2019 10:45,37.5,26.9,0,0,0
4/27/2019 11:00,37.5,27.5,0,0,0
4/27/2019 11:15,37,27.8,0,0,0
4/27/2019 11:30,36.8,28,0,0,0
4/27/2019 11:45,35.9,27.8,0,0,0
4/27/2019 12:00,36.6,28.4,0,0,0
4/27/2019 12:15,35.6,28.6,0,0,0
4/27/2019 12:30,35.3,28.8,0,0,0
4/27/2019 12:45,34.9,29.1,0,0,0
4/27/2019 13:00,34.9,29.5,0,0,0
4/27/2019 13:15,34.4,29.7,0,0,0
4/27/2019 13:30,33.5,29.9,0,0,0
4/27/2019 13:45,30.3,30.5,0,0,0
4/27/2019 14:00,31.4,30.6,0,0,0
4/27/2019 14:15,31.9,30.5,0,0,0
4/27/2019 14:30,30.6,30.9,0,0,0
4/27/2019 14:45,29.1,31.4,0,0,0
4/27/2019 15:00,28.1,31.4,0,0,0
4/27/2019 15:15,28.7,31.4,0,0,0
4/27/2019 15:30,29,31.2,0,0,0
4/27/2019 15:45,28.6,31.3,0,0,0
4/27/2019 16:00,28.4,31.3,0,0,0
4/27/2019 16:15,30.5,31.2,0,0,0
4/27/2019 16:30,29.8,31,0,0,0
4/27/2019 16:45,28.5,30.7,0,0,0
4/27/2019 17:00,28.1,30.5,0,0,0
4/27/2019 17:15,28.2,30.3,0,0,0
4/27/2019 17:30,29.2,30.1,0,0,0
4/27/2019 17:45,29,29.7,0,0,0
4/27/2019 18:00,30.5,29.2,0,0,0
4/27/2019 18:15,33.8,28.7,0,0,0
4/27/2019 18:30,34.3,28.2,0,0,0
4/27/2019 18:45,34.7,27.8,0,0,0
4/27/2019 19:00,44.3,27.1,0,0,0
4/27/2019 19:15,48.3,26.3,0,0,0
4/27/2019 19:30,47.9,25.9,0,0,0
4/27/2019 19:45,48,25.8,0,0,0
4/27/2019 20:00,48.3,25.7,0,0,0
4/27/2019 20:15,48.6,25.6,0,0,0
4/27/2019 20:30,48.5,25.5,0,0,0
4/27/2019 20:45,48.4,25.2,0,0,0
